modelo,fpr,tpr
Regresión logística,0.007715755381977519,0.16888297872340424
Regresión logística,0.007906267860544866,0.16888297872340424
Regresión logística,0.007906267860544866,0.1702127659574468
Regresión logística,0.007953895980186702,0.1702127659574468
Regresión logística,0.007953895980186702,0.17087765957446807
Regresión logística,0.008049152219470375,0.17087765957446807
Regresión logística,0.008049152219470375,0.1735372340425532
Regresión logística,0.008096780339112212,0.1735372340425532
Regresión logística,0.008096780339112212,0.17420212765957446
Regresión logística,0.00814440845875405,0.17420212765957446
Regresión logística,0.00814440845875405,0.17486702127659576
Regresión logística,0.008192036578395885,0.17486702127659576
Regresión logística,0.008192036578395885,0.1761968085106383
Regresión logística,0.008334920937321395,0.1761968085106383
Regresión logística,0.008334920937321395,0.18018617021276595
Regresión logística,0.008573061535530578,0.18018617021276595
Regresión logística,0.008573061535530578,0.18085106382978725
Regresión logística,0.008668317774814251,0.18085106382978725
Regresión logística,0.008668317774814251,0.1815159574468085
Regresión logística,0.00895408649266527,0.1815159574468085
Regresión logística,0.00895408649266527,0.18284574468085107
Regresión logística,0.009049342731948943,0.18284574468085107
Regresión logística,0.009049342731948943,0.18351063829787234
Regresión logística,0.009144598971232615,0.18351063829787234
Regresión logística,0.009144598971232615,0.1841755319148936
Regresión logística,0.009287483330158126,0.1841755319148936
Regresión logística,0.009287483330158126,0.18550531914893617
Regresión logística,0.009335111449799961,0.18550531914893617
Regresión logística,0.009335111449799961,0.18683510638297873
Regresión logística,0.009430367689083634,0.18683510638297873
Regresión logística,0.009430367689083634,0.18816489361702127
Regresión logística,0.009525623928367309,0.18816489361702127
Regresión logística,0.009620880167650982,0.18816489361702127
Regresión logística,0.00976376452657649,0.18816489361702127
Regresión logística,0.00976376452657649,0.18882978723404256
Regresión logística,0.009811392646218327,0.18882978723404256
Regresión logística,0.009811392646218327,0.1901595744680851
Regresión logística,0.010144789483711183,0.1901595744680851
Regresión logística,0.010144789483711183,0.1908244680851064
Regresión logística,0.010192417603353019,0.1908244680851064
Regresión logística,0.010192417603353019,0.19281914893617022
Regresión logística,0.010287673842636692,0.19281914893617022
Regresión logística,0.010287673842636692,0.19481382978723405
Regresión logística,0.01033530196227853,0.19481382978723405
Regresión logística,0.01033530196227853,0.19614361702127658
Regresión logística,0.010430558201562202,0.19680851063829788
Regresión logística,0.01047818632120404,0.19680851063829788
Regresión logística,0.01047818632120404,0.19946808510638298
Regresión logística,0.010621070680129548,0.19946808510638298
Regresión logística,0.010621070680129548,0.2047872340425532
Regresión logística,0.010668698799771385,0.2047872340425532
Regresión logística,0.010668698799771385,0.20678191489361702
Regresión logística,0.010716326919413221,0.2074468085106383
Regresión logística,0.010716326919413221,0.2081117021276596
Regresión logística,0.010811583158696896,0.2081117021276596
Regresión logística,0.010811583158696896,0.20944148936170212
Regresión logística,0.010859211278338731,0.20944148936170212
Regresión logística,0.010859211278338731,0.21010638297872342
Regresión logística,0.010906839397980568,0.21010638297872342
Regresión logística,0.010906839397980568,0.21077127659574468
Regresión logística,0.010954467517622404,0.21077127659574468
Regresión logística,0.010954467517622404,0.21143617021276595
Regresión logística,0.011002095637264241,0.21143617021276595
Regresión logística,0.011002095637264241,0.21210106382978725
Regresión logística,0.011192608115831587,0.21210106382978725
Regresión logística,0.011192608115831587,0.2127659574468085
Regresión logística,0.01128786435511526,0.2127659574468085
Regresión logística,0.01128786435511526,0.21409574468085107
Regresión logística,0.011383120594398933,0.21409574468085107
Regresión logística,0.011383120594398933,0.21476063829787234
Regresión logística,0.01143074871404077,0.21476063829787234
Regresión logística,0.01143074871404077,0.2154255319148936
Regresión logística,0.011526004953324443,0.2154255319148936
Regresión logística,0.011526004953324443,0.21675531914893617
Regresión logística,0.011573633072966279,0.21675531914893617
Regresión logística,0.011573633072966279,0.21742021276595744
Regresión logística,0.011621261192608116,0.21742021276595744
Regresión logística,0.011621261192608116,0.21808510638297873
Regresión logística,0.011764145551533626,0.21808510638297873
Regresión logística,0.011764145551533626,0.21941489361702127
